,Unnamed: 0.1,Unnamed: 0,plural,male,female,title,male_eng,female_eng,male_cnt,female_cnt
3726,3726,7513,Фалеевы,Фалеев,Фалеева,3,faleev,faleeva,1601,1945
3727,3727,7514,Фаллет,Фаллет,Фаллет,3,fallet,fallet,0,-
3728,3728,7515,Фалет,Фалет,Фалет,3,falet,falet,1,-
3729,3729,7516,Фальковский,Фальковский,Фальковская,6,falkovsky,falkovskaya,319,338
3730,3730,7517,Фаминцын,Фаминцын,Фаминцына,6,famintsyn,famintsyna,4,3
3731,3731,7518,Фасмер,Фасмер,Фасмер,3,fasmer,fasmer,6,-
3732,3732,7519,Фатеевы,Фатеев,Фатеева,2,fateev,fateeva,10832,29153
3733,3733,7520,Фе,Фе,Фе,2,fe,fe,0,-
3734,3734,7522,Федоринские,Федоринский,Федоринская,3,fedorinsky,fedorinskaya,6,23
3735,3735,7523,Федоровы,Федоров,Федорова,1,fedorov,fedorova,96745,112281
3736,3736,7550,Федорцовы,Федорцов,Федорцова,2,fedortsov,fedortsova,1353,1215
3737,3737,7552,Федорцевы,Федорцев,Федорцева,2,fedortsev,fedortseva,88,81
3738,3738,7554,Федосеевы,Федосеев,Федосеева,1,fedoseev,fedoseeva,22207,25867
3739,3739,7556,Федотовы,Федотов,Федотова,2,fedotov,fedotova,67835,78322
3740,3740,7561,Федулеев,Федулеев,Федулеева,2,feduleev,feduleeva,496,179
3741,3741,7562,Федченко,Федченко,Федченко,3,fedchenko,fedchenko,7882,-
3742,3742,7563,Федюшин,Федюшин,Федюшина,3,fedjushin,fedjushina,0,0
3743,3743,7564,Фелицын,Фелицын,Фелицына,3,felitsyn,felitsyna,36,59
3744,3744,7565,Ферапонтовы,Ферапонтов,Ферапонтова,1,ferapontov,ferapontova,952,1010
3745,3745,7567,Фере,Фере,Фере,3,fere,fere,31,-
3746,3746,7569,Ферман,Ферман,Ферман,2,ferman,ferman,56,-
3747,3747,7571,Феррейны,Феррейн,Феррейн,3,ferreyn,ferreyn,6,-
3748,3748,7573,Фетисовы,Фетисов,Фетисова,1,fetisov,fetisova,12143,16804
3749,3749,7575,Фидлер,Фидлер,Фидлер,3,fidler,fidler,1950,-
3750,3750,7576,Филатов,Филатов,Филатова,6,filatov,filatova,70703,74982
3751,3751,7577,Филевские,Филевский,Филевская,3,filevsky,filevskaya,53,67
3752,3752,7578,Филимоновы,Филимонов,Филимонова,2,filimonov,filimonova,37814,38512
3753,3753,7581,Филипповы,Филиппов,Филиппова,2,filippov,filippova,87802,104872
